"product","user","value"
"Nonnette (pierniczki)",1199,0
"After Eight ",1199,0
"Zozole",1199,0
"Michalki biale",1199,0
"Lion",1199,0
"Twix",1199,3
"Toblerone white",1199,0
"Galaretki w czekoladzie",1199,0
"Jeżyki",1199,0
"JoJo pianki",1199,0
"Grzeski dziel na 6",1199,0
"Nogger",1199,0
"Schogetten",1199,3
"Toffifee",1199,3
"Jelly (kisiel)",1199,0
"Dzika roza",1199,0
"Kinder bueno white",1279,5
"Dzika roza",1279,4
"Toblerone white",1279,4
"Mentos Mint",1279,2
"Chalwa",1279,2
"Knoppers",1279,2
"Tic tac",1279,3
"Fruitella",1279,1
"Kinder bueno white",597,5
"M&m's",597,5
"Draze kokosowe korsarz",597,2
"Milka Hazelnuts",597,4
"Prince Polo",597,5
"Mentos Mint",597,2
"Chalwa",597,1
"Creme puffs (ptysie)",597,1
"Nimm2",597,1
"Halls",597,1
"Schogetten",597,4
"Lentilky",597,3
"Mamba",597,2
"Pieguski",597,3
"Nutella",597,2
"7 days - cake bar",597,4
"Dzika roza",597,1
"Nonnette (pierniczki)",597,1
"Beza",597,1
"Ptasie mleczko",597,3
"Zozole",597,1
"Czekolada z okienkiem",597,4
"Cini Minis",597,3
"Bounty",597,5
"Manhattan Ice Cream",597,3
"Fruitella",597,2
"Mars",597,4
"Kopiko",597,4
"Krówki",597,4
"Merci",597,4
"Chupa chups",597,2
"Marcepan",597,1
"Twix",597,4
"Kinder bueno",597,5
"Milky Way",597,5
"After Eight ",597,2
"Magnum Almond",597,5
"Ciasteczka korzenne",597,4
"Nogger",597,5
"Kinder surprise",597,5
"Andruty",597,2
"Lion",597,5
"Wisełka",597,1
"Złotokłose",597,2
"Maltesers",597,4
"Toffifee",597,5
"Tic tac",597,1
"Toblerone white",597,3
"Michalki biale",597,2
"LU Holenderskie",597,5
"Werther's Original",597,2
"JoJo pianki",597,1
"Cornetto",597,4
"Dumle",597,2
"Knoppers",597,3
"Appfel loops",597,1
"Milka Lila Stars Raisins",597,4
"Fisherman's Friend",597,1
"Romero",597,5
"KitKat",597,4
"Kaszka manna",597,1
"Jelly (kisiel)",597,1
"Jeżyki",597,3
"Duplo",597,4
"Sezamki",597,2
"Galaretki w czekoladzie",597,1
"Donuts ",597,2
"Skittles",597,2
"Raffaello",597,5
"Ferrero rocher",597,4
"Milka White",597,4
"Snickers",597,4
"Mon cheri",597,4
"Alpenliebe",597,1
"Leibniz Biscuits",597,2
"Haribo",597,1
"Grzeski dziel na 6",597,3
"Donuts ",471,5
"Fruitella",471,2
"Lentilky",471,3
"Nutella",586,1
"Lion",586,4
"Dumle",586,3
"Halls",586,2
"Mars",586,2
"Zozole",586,2
"Cini Minis",586,5
"Nogger",586,3
"Knoppers",586,1
"Czekolada z okienkiem",586,1
"Milka Lila Stars Raisins",586,2
"Ferrero rocher",586,0
"Andruty",586,0
"7 days - cake bar",586,0
"Haribo",586,0
"Appfel loops",586,0
"Ptasie mleczko",586,0
"Jeżyki",586,4
"Twix",212,5
"Duplo",212,0
"Beza",212,0
"Chalwa",212,0
"Mon cheri",212,0
"Maltesers",212,3
"Kinder surprise",212,5
"Werther's Original",212,4
"Kinder bueno white",212,4
"Milka Lila Stars Raisins",212,0
"Appfel loops",212,0
"Milka Hazelnuts",212,0
"Kaszka manna",212,5
"Dumle",212,0
"Toffifee",212,0
"Zozole",733,3
"Draze kokosowe korsarz",733,2
"Dzika roza",733,4
"Złotokłose",733,0
"Creme puffs (ptysie)",733,3
"Chalwa",733,0
"Milky Way",733,0
"Mars",733,2
"Krówki",733,0
"Merci",733,0
"Tic tac",733,4
"Maltesers",733,4
"Donuts ",733,0
"Kinder bueno",733,0
"Fisherman's Friend",733,0
"Kinder surprise",733,4
"Romero",733,0
"Cornetto",733,5
"M&m's",733,0
"Twix",733,5
"Werther's Original",733,0
"Prince Polo",733,4
"Magnum Almond",733,4
"Nonnette (pierniczki)",733,0
"Ferrero rocher",733,5
"Lion",733,0
"Cini Minis",733,0
"Lentilky",733,0
"Dumle",733,4
"Toffifee",733,0
"Nimm2",733,0
"Ciasteczka korzenne",733,0
"7 days - cake bar",733,0
"After Eight ",733,4
"Jeżyki",733,0
"Milka Lila Stars Raisins",733,0
"Kaszka manna",733,0
"Duplo",733,0
"Ptasie mleczko",733,4
"Skittles",733,0
"Alpenliebe",733,5
"Andruty",733,0
"Halls",733,5
"JoJo pianki",733,0
"Mon cheri",733,0
"Fruitella",733,0
"Galaretki w czekoladzie",733,0
"Michalki biale",733,0
"Milka White",733,2
"Toblerone white",733,0
"Beza",733,0
"Haribo",733,0
"Snickers",733,5
"Mentos Mint",733,1
"Grzeski dziel na 6",733,0
"Pieguski",733,0
"Kopiko",733,0
"Marcepan",733,0
"Magnum Almond",361,2
"Merci",361,3
"Twix",361,5
"Złotokłose",361,5
"Toffifee",361,5
"Grzeski dziel na 6",361,5
"Skittles",361,0
"Mars",361,2
"Haribo",361,0
"Milka Hazelnuts",361,0
"After Eight ",361,0
"Milka Lila Stars Raisins",361,0
"Cornetto",361,0
"Halls",361,0
"JoJo pianki",361,0
"Alpenliebe",361,3
"Donuts ",361,5
"Romero",361,0
"Prince Polo",361,2
"Dumle",361,0
"Kinder bueno white",361,1
"Nutella",361,0
"Galaretki w czekoladzie",361,4
"7 days - cake bar",361,0
"Mamba",361,1
"Fruitella",361,0
"Knoppers",361,2
"Jeżyki",361,0
"Mon cheri",361,1
"M&m's",361,0
"Chupa chups",361,1
"Ptasie mleczko",361,0
"Jelly (kisiel)",361,3
"Marcepan",361,3
"Kaszka manna",361,3
"Wisełka",361,3
"Toblerone white",361,3
"Duplo",361,3
"Nogger",361,3
"Kopiko",361,3
"Mentos Mint",361,3
"Pieguski",361,3
"Schogetten",361,3
"Milky Way",361,3
"Bounty",361,3
"Zozole",361,3
"Dzika roza",361,3
"Werther's Original",361,3
"Lentilky",361,3
"Maltesers",361,3
"Andruty",361,3
"Nonnette (pierniczki)",361,3
"Kinder surprise",361,3
"Ferrero rocher",361,3
"Cini Minis",361,3
"Appfel loops",361,3
"Nimm2",361,3
"Milka White",361,3
"Kinder bueno",361,3
"Ciasteczka korzenne",361,3
"Beza",361,3
"KitKat",361,3
"Chalwa",361,3
"Sezamki",361,3
"Manhattan Ice Cream",361,3
"Leibniz Biscuits",361,3
"Michalki biale",361,3
"Czekolada z okienkiem",361,3
"Fisherman's Friend",361,3
"Creme puffs (ptysie)",361,3
"Krówki",361,3
"Lion",361,3
"Snickers",361,3
"LU Holenderskie",361,3
"Draze kokosowe korsarz",361,3
"Tic tac",361,3
"Raffaello",361,3
"Mamba",218,0
"Bounty",218,2
"Donuts ",218,3
"Toblerone white",218,4
"Kaszka manna",218,0
"Wisełka",218,0
"KitKat",218,4
"Creme puffs (ptysie)",218,5
"After Eight ",218,0
"Lion",218,4
"Leibniz Biscuits",218,0
"Halls",218,0
"Toffifee",218,0
"LU Holenderskie",218,0
"Nogger",218,0
"Nimm2",218,0
"Kinder bueno",218,5
"Milka Hazelnuts",218,3
"Ciasteczka korzenne",218,0
"Dumle",218,0
"Krówki",218,0
"Kinder surprise",218,4
"Cini Minis",218,0
"JoJo pianki",218,0
"Magnum Almond",218,5
"Andruty",218,0
"Nonnette (pierniczki)",218,0
"Ptasie mleczko",218,0
"Kopiko",218,0
"Milka White",218,1
"Fruitella",218,3
"Pieguski",218,0
"Zozole",218,0
"Appfel loops",218,4
"Haribo",218,4
"Tic tac",218,4
"Milky Way",218,3
"Werther's Original",218,5
"Draze kokosowe korsarz",218,0
"Schogetten",218,0
"Fisherman's Friend",218,4
"7 days - cake bar",218,0
"Grzeski dziel na 6",218,0
"Chalwa",218,0
"Milka Lila Stars Raisins",218,0
"Cornetto",218,4
"Ferrero rocher",218,5
"Merci",218,3
"Sezamki",218,0
"Dzika roza",218,0
"Maltesers",218,3
"Lentilky",218,0
"Knoppers",218,0
"Kinder bueno white",218,2
"Beza",218,4
"Romero",218,0
"Czekolada z okienkiem",218,0
"Alpenliebe",218,0
"Mars",218,5
"Złotokłose",218,0
"Mon cheri",218,1
"Skittles",218,5
"Nutella",218,5
"Manhattan Ice Cream",218,0
"Mentos Mint",218,4
"M&m's",218,4
"Duplo",218,5
"Galaretki w czekoladzie",218,0
"Jeżyki",218,0
"Chupa chups",218,4
"Twix",218,4
"Marcepan",218,0
"Jelly (kisiel)",218,0
"Snickers",218,5
"Prince Polo",218,0
"Michalki biale",218,0
"Raffaello",218,1
"Milka White",1334,2
"Michalki biale",1334,1
"Appfel loops",1334,5
"Milky Way",1334,4
"Ptasie mleczko",1334,4
"Lentilky",1334,4
"Zozole",1334,2
"Mamba",1334,1
"Jelly (kisiel)",1334,5
"Knoppers",1385,4
"Duplo",1385,2
"Kinder surprise",1385,5
"Pieguski",1385,0
"Maltesers",1385,0
"Jeżyki",1129,4
"LU Holenderskie",1129,5
"Kinder bueno",1129,5
"Raffaello",1129,5
"Bounty",1129,5
"Pieguski",1129,5
"Kopiko",1129,5
"Werther's Original",1129,5
"Schogetten",1129,5
"Ciasteczka korzenne",1129,5
"Kinder bueno white",1129,5
"Mon cheri",1129,5
"Dzika roza",1129,1
"Nutella",1129,4
"Twix",1129,4
"Mentos Mint",1129,3
"Marcepan",1129,1
"After Eight ",1129,1
"Merci",1129,4
"Kaszka manna",1129,1
"Cornetto",1129,4
"Lion",1129,5
"Haribo",1129,1
"Chalwa",1129,3
"Romero",1129,4
"Mars",1129,4
"Andruty",1129,2
"Milka Lila Stars Raisins",1129,4
"Grzeski dziel na 6",1129,4
"Fruitella",1129,2
"Fisherman's Friend",1129,2
"Milka White",1129,4
"KitKat",1129,4
"Mamba",1129,2
"JoJo pianki",1129,1
"Prince Polo",1129,4
"Czekolada z okienkiem",1129,4
"Maltesers",1129,4
"M&m's",1129,4
"Krówki",1129,5
"Ferrero rocher",1129,4
"Michalki biale",1129,3
"Skittles",1129,3
"Milky Way",1129,4
"Creme puffs (ptysie)",1129,4
"Magnum Almond",1129,4
"Złotokłose",1129,5
"Toffifee",1129,4
"Manhattan Ice Cream",1129,2
"Appfel loops",1129,1
"Kinder surprise",1129,4
"Milka Hazelnuts",1129,4
"Toblerone white",1129,4
"7 days - cake bar",1129,4
"Galaretki w czekoladzie",1129,2
"Leibniz Biscuits",1129,4
"Dumle",1129,1
"Wisełka",1129,1
"Nimm2",1129,1
"Zozole",1129,2
"Nogger",1129,4
"Chupa chups",1129,3
"Tic tac",1129,1
"Halls",1129,1
"Jelly (kisiel)",1129,1
"Alpenliebe",1129,2
"Ptasie mleczko",1129,4
"Cini Minis",1129,4
"Knoppers",1129,5
"Draze kokosowe korsarz",1129,1
"Lentilky",1129,4
"Duplo",1129,5
"Snickers",1129,5
"Donuts ",1129,2
"Sezamki",1129,4
"Beza",1129,1
"Nonnette (pierniczki)",1129,5
"Lentilky",50,3
"Merci",50,4
"Kinder bueno white",50,3
"Kinder bueno",1414,4
"Maltesers",1414,4
"Kopiko",1414,0
"Leibniz Biscuits",1414,0
"Draze kokosowe korsarz",1414,0
"Ciasteczka korzenne",1414,0
"Raffaello",1414,1
"Appfel loops",1414,2
"Beza",1414,0
"Nogger",1414,0
"Ptasie mleczko",1414,0
"Prince Polo",1414,0
"Haribo",1414,4
"JoJo pianki",1414,0
"Kinder surprise",1414,4
"Lentilky",1414,4
"Mamba",1414,0
"Schogetten",1414,0
"Duplo",1414,0
"KitKat",1414,4
"Jeżyki",1414,0
"Michalki biale",1414,0
"Milka Hazelnuts",1414,3
"Złotokłose",1414,0
"Milka White",1414,1
"Bounty",1414,1
"Toblerone white",1414,2
"Fisherman's Friend",1414,0
"Cornetto",1414,4
"Chupa chups",1414,4
"Nimm2",1414,0
"Twix",1414,4
"Tic tac",1414,3
"Nonnette (pierniczki)",1414,0
"Jelly (kisiel)",1414,2
"Sezamki",1414,0
"Werther's Original",1414,0
"Zozole",1414,0
"Nutella",1414,5
"Cini Minis",1414,0
"Toffifee",1414,3
"LU Holenderskie",1414,0
"Pieguski",1414,0
"7 days - cake bar",1414,0
"Magnum Almond",1414,5
"Merci",1414,3
"Snickers",1414,4
"Chalwa",1414,0
"Manhattan Ice Cream",1414,0
"Kinder bueno white",1414,3
"Fruitella",1414,4
"Krówki",1414,0
"Czekolada z okienkiem",1414,0
"Romero",1414,0
"Mars",1414,3
"Dzika roza",1414,0
"Lion",1414,4
"Wisełka",1414,0
"Ferrero rocher",1414,5
"Knoppers",1414,0
"Creme puffs (ptysie)",1414,0
"Alpenliebe",1414,0
"After Eight ",1414,1
"Marcepan",1414,1
"M&m's",1414,5
"Milka Lila Stars Raisins",1414,3
"Dumle",1414,0
"Halls",1414,0
"Mon cheri",1414,1
"Galaretki w czekoladzie",1414,0
"Mentos Mint",1414,3
"Donuts ",1414,3
"Skittles",1414,2
"Grzeski dziel na 6",1414,0
"Raffaello",679,4
"Kaszka manna",1414,0
"Milky Way",1414,4
"Andruty",1414,4
"LU Holenderskie",679,3
"JoJo pianki",679,3
"Michalki biale",679,0
"Milka Hazelnuts",679,4
"Sezamki",679,0
"Skittles",679,5
"Wisełka",679,0
"After Eight ",679,3
"Maltesers",679,5
"Leibniz Biscuits",679,0
"Dumle",679,0
"Cini Minis",679,0
"Andruty",679,5
"Ciasteczka korzenne",679,0
"Snickers",679,1
"Pieguski",679,4
"Alpenliebe",679,5
"Mars",679,5
"Draze kokosowe korsarz",679,0
"Halls",679,0
"Merci",679,5
"7 days - cake bar",679,3
"Creme puffs (ptysie)",679,0
"Czekolada z okienkiem",679,3
"Twix",679,4
"Magnum Almond",679,5
"Jelly (kisiel)",679,0
"Dzika roza",679,4
"Krówki",679,0
"Fruitella",679,5
"Duplo",679,5
"Chupa chups",679,5
"Lentilky",679,5
"Nutella",679,4
"Knoppers",679,5
"Nonnette (pierniczki)",679,0
"Galaretki w czekoladzie",679,5
"Toffifee",679,5
"Manhattan Ice Cream",679,4
"Jeżyki",679,0
"Złotokłose",679,0
"Bounty",679,1
"Donuts ",679,1
"Werther's Original",679,5
"Haribo",679,5
"Magnum Almond",624,0
"Złotokłose",624,0
"Snickers",624,1
"Duplo",624,0
"Sezamki",624,0
"Marcepan",624,0
"Alpenliebe",624,0
"Milka White",624,0
"Lion",624,0
"Mentos Mint",624,2
"Ciasteczka korzenne",624,0
"Romero",624,0
"Skittles",624,1
"Schogetten",624,0
"Dzika roza",624,0
"Lentilky",624,0
"Cornetto",624,5
"M&m's",499,2
"Zozole",499,2
"Dzika roza",499,2
"Creme puffs (ptysie)",499,2
"Wisełka",499,2
"Milka White",499,2
"Toffifee",499,2
"Nimm2",499,0
"Złotokłose",499,0
"Bounty",499,0
"Cini Minis",72,4
"Andruty",72,5
"Dzika roza",72,2
"M&m's",72,3
"Snickers",72,4
"Nonnette (pierniczki)",72,3
"Draze kokosowe korsarz",72,5
"Fisherman's Friend",72,0
"JoJo pianki",72,4
"Złotokłose",72,2
"Marcepan",72,1
"KitKat",72,4
"Chupa chups",72,5
"After Eight ",72,0
"Chalwa",72,3
"Kinder bueno",72,4
"Cornetto",72,2
"Leibniz Biscuits",72,5
"Milka White",72,3
"LU Holenderskie",72,4
"Bounty",72,1
"Maltesers",72,3
"Nutella",72,5
"Mentos Mint",72,2
"Creme puffs (ptysie)",72,4
"Jeżyki",72,3
"Mars",72,4
"Skittles",72,2
"Haribo",72,1
"Beza",72,5
"Nogger",72,1
"Lion",72,4
"Schogetten",72,3
"Merci",72,5
"Prince Polo",72,2
"Toblerone white",72,0
"Dumle",72,2
"Alpenliebe",72,3
"Tic tac",72,4
"Duplo",72,5
"Kaszka manna",72,1
"Kinder bueno white",72,2
"Donuts ",72,4
"Twix",72,0
"Mamba",72,5
"Ferrero rocher",72,3
"Sezamki",72,4
"Galaretki w czekoladzie",72,2
"Michalki biale",72,0
"Milka Lila Stars Raisins",72,3
"Jelly (kisiel)",72,5
"Czekolada z okienkiem",72,4
"Werther's Original",72,1
"Grzeski dziel na 6",72,4
"Magnum Almond",72,0
"Raffaello",72,5
"Wisełka",72,5
"Manhattan Ice Cream",72,2
"Appfel loops",72,5
"Fruitella",72,3
"Ptasie mleczko",72,4
"Romero",72,1
"Pieguski",72,4
"Mon cheri",72,3
"Kinder surprise",72,5
"7 days - cake bar",72,4
"Lentilky",72,2
"Nimm2",72,4
"Halls",72,3
"Kopiko",72,5
"Milky Way",72,1
"Krówki",72,5
"Knoppers",72,4
"Milka Hazelnuts",72,2
"Ciasteczka korzenne",72,3
"Zozole",72,5
"Toffifee",72,4
"Merci",843,4
"7 days - cake bar",627,0
"Bounty",627,0
"Nutella",627,1
"Marcepan",627,0
"Wisełka",627,0
"Nimm2",627,0
"Krówki",627,0
"Dzika roza",627,0
"Alpenliebe",627,0
"Czekolada z okienkiem",627,0
"Maltesers",627,0
"Knoppers",785,3
"Prince Polo",785,5
"7 days - cake bar",785,4
"Werther's Original",785,4
"Cini Minis",785,5
"Creme puffs (ptysie)",785,3
"Tic tac",785,5
"Chalwa",785,4
"Milky Way",785,3
"Kopiko",785,2
"Mon cheri",785,5
"Marcepan",785,4
"After Eight ",785,3
"Halls",785,4
"Zozole",785,5
"Alpenliebe",785,2
"Pieguski",785,3
"Ptasie mleczko",785,4
"Grzeski dziel na 6",785,5
"Draze kokosowe korsarz",785,2
"Andruty",785,3
"Kinder surprise",785,4
"Cornetto",785,3
"Dzika roza",785,3
"Sezamki",785,4
"Magnum Almond",785,3
"JoJo pianki",785,3
"M&m's",785,3
"Chupa chups",785,4
"Bounty",785,3
"Kaszka manna",785,5
"Czekolada z okienkiem",785,4
"Twix",785,4
"Galaretki w czekoladzie",785,4
"LU Holenderskie",785,3
"Kinder bueno",785,4
"Milka Hazelnuts",785,4
"Lentilky",785,5
"Merci",785,4
"Duplo",785,2
"Appfel loops",785,4
"Skittles",785,4
"Krówki",785,4
"Toblerone white",785,3
"Jeżyki",785,5
"Beza",785,4
"Romero",785,4
"Haribo",785,5
"Ferrero rocher",785,2
"Snickers",785,3
"Wisełka",785,5
"Fruitella",785,4
"Nonnette (pierniczki)",785,4
"Milka White",785,3
"Fisherman's Friend",785,4
"Kinder bueno white",785,5
"Mamba",785,4
"Lion",785,5
"Leibniz Biscuits",785,5
"KitKat",785,4
"Toffifee",785,4
"Ciasteczka korzenne",785,5
"Złotokłose",785,4
"Nogger",785,3
"Mars",785,5
"Dumle",785,5
"Schogetten",785,4
"Manhattan Ice Cream",785,3
"Nimm2",785,3
"Nutella",785,4
"Milka Lila Stars Raisins",785,4
"Michalki biale",785,5
"Raffaello",785,4
"Donuts ",785,4
"Jelly (kisiel)",785,3
"Maltesers",785,4
"Mentos Mint",785,4
"Złotokłose",664,2
"Pieguski",664,4
"7 days - cake bar",664,4
"Kinder bueno white",664,2
"Prince Polo",664,1
"Jelly (kisiel)",664,5
"Leibniz Biscuits",664,2
"Lentilky",664,1
"Milka Lila Stars Raisins",664,0
"Manhattan Ice Cream",664,3
"Cini Minis",664,4
"Dzika roza",664,1
"Fruitella",664,0
"Milka White",664,0
"Jeżyki",664,0
"Draze kokosowe korsarz",664,0
"Snickers",664,0
"Milky Way",664,0
"Michalki biale",664,0
"Appfel loops",664,0
"Toblerone white",664,0
"Merci",664,0
"Chalwa",664,0
"Mamba",664,0
"Marcepan",664,0
"Knoppers",664,0
"Creme puffs (ptysie)",664,0
"Ciasteczka korzenne",664,0
"Cornetto",664,0
"Dumle",664,3
"Nimm2",664,1
"LU Holenderskie",664,0
"Toffifee",664,0
"JoJo pianki",664,0
"Duplo",664,0
"Mars",664,0
"Schogetten",664,0
"Twix",664,0
"Krówki",664,0
"Maltesers",664,0
"Nogger",664,0
"Kaszka manna",664,1
"Raffaello",664,1
"Sezamki",664,2
"Donuts ",664,1
"Fisherman's Friend",664,0
"Tic tac",664,0
"Haribo",664,0
"Magnum Almond",664,0
"Ferrero rocher",664,0
"M&m's",664,0
"Kopiko",664,0
"Grzeski dziel na 6",664,0
"Galaretki w czekoladzie",664,0
"Andruty",664,0
"Lion",664,0
"Werther's Original",664,0
"Beza",664,0
"Nonnette (pierniczki)",664,0
"Alpenliebe",664,0
"Zozole",664,0
"Bounty",664,0
"Kinder surprise",664,0
"Milka Hazelnuts",664,0
"Skittles",664,0
"Halls",664,2
"Wisełka",664,2
"Mon cheri",664,2
"After Eight ",664,1
"Kinder bueno",664,0
"Ptasie mleczko",664,0
"Chupa chups",664,0
"Czekolada z okienkiem",664,0
"Nutella",664,0
"Mentos Mint",664,0
"KitKat",664,0
"Romero",664,0
"Sezamki",1046,2
"Nutella",1046,4
"Snickers",1046,4
"Czekolada z okienkiem",694,0
"Chupa chups",694,0
"Chalwa",694,0
"Mamba",694,0
"Werther's Original",694,0
"Mon cheri",694,2
"Mentos Mint",694,2
"Michalki biale",694,2
"Złotokłose",694,2
"Milka Hazelnuts",694,2
"Nonnette (pierniczki)",694,4
"Kinder bueno",694,3
"Zozole",694,3
"Sezamki",694,3
"Toblerone white",694,4
"Dumle",694,4
"M&m's",694,5
"Grzeski dziel na 6",344,1
"Appfel loops",344,1
"Maltesers",344,4
"Krówki",344,1
"Kaszka manna",344,1
"Chalwa",344,1
"Fruitella",344,4
"Romero",344,2
"Knoppers",344,1
"Magnum Almond",344,5
"Tic tac",344,1
"Ferrero rocher",344,5
"7 days - cake bar",344,4
"Jelly (kisiel)",344,1
"Nogger",344,1
"Andruty",344,2
"Toblerone white",344,1
"Nonnette (pierniczki)",344,5
"Lion",344,5
"Kopiko",344,5
"Kinder surprise",344,1
"Beza",344,1
"Cini Minis",344,2
"Merci",344,0
"Milka White",344,0
"Kinder bueno white",344,1
"Fisherman's Friend",344,0
"Ciasteczka korzenne",344,2
"Wisełka",344,5
"M&m's",344,2
"Cornetto",344,1
"Milka Lila Stars Raisins",344,0
"Bounty",344,5
"Donuts ",344,5
"Alpenliebe",344,0
"Halls",344,2
"Zozole",344,1
"Raffaello",344,5
"Dumle",344,0
"LU Holenderskie",344,1
"Dzika roza",344,0
"Kinder bueno",344,5
"Prince Polo",344,5
"Twix",344,5
"Ptasie mleczko",344,1
"After Eight ",344,0
"Chupa chups",344,0
"Milka Hazelnuts",344,0
"Nutella",344,1
"Galaretki w czekoladzie",344,2
"Werther's Original",344,5
"Snickers",344,5
"KitKat",344,5
"Jeżyki",344,5
"Mamba",344,5
"Lentilky",344,4
"Mon cheri",344,1
"Draze kokosowe korsarz",344,1
"Skittles",344,5
"Michalki biale",344,0
"Schogetten",344,0
"Mentos Mint",344,5
"Toffifee",344,5
"Marcepan",344,2
"Creme puffs (ptysie)",344,0
"Złotokłose",344,1
"Pieguski",344,0
"Duplo",344,1
"Sezamki",344,1
"Manhattan Ice Cream",344,0
"Mars",344,5
"Nimm2",344,1
"Milky Way",344,5
"Leibniz Biscuits",344,1
"JoJo pianki",344,1
"Haribo",344,2
"Czekolada z okienkiem",344,1
"LU Holenderskie",983,0
"Kinder bueno",983,5
"Toffifee",983,4
"Donuts ",983,1
"Milka White",983,4
"Kinder bueno white",983,4
"M&m's",983,2
"Beza",983,1
"Marcepan",983,4
"Michalki biale",983,4
"Dumle",983,1
"Kinder surprise",983,4
"Jeżyki",983,4
"Grzeski dziel na 6",983,4
"Halls",983,4
"KitKat",983,4
"Krówki",983,4
"Magnum Almond",983,5
"Mars",983,5
"Tic tac",983,1
"Mon cheri",983,5
"Nutella",983,4
"Czekolada z okienkiem",983,5
"Appfel loops",983,1
"Leibniz Biscuits",983,1
"Mentos Mint",983,1
"Nimm2",983,1
"Dzika roza",983,1
"7 days - cake bar",983,1
"Jelly (kisiel)",983,1
"Ptasie mleczko",983,5
"Wisełka",983,4
"Fisherman's Friend",983,1
"Chupa chups",983,5
"Merci",983,5
"Chalwa",983,5
"Schogetten",983,5
"Złotokłose",983,1
"Kaszka manna",983,1
"Cini Minis",983,1
"Zozole",983,1
"Manhattan Ice Cream",983,1
"Alpenliebe",983,5
"Romero",983,5
"Nonnette (pierniczki)",983,1
"Knoppers",983,5
"Toblerone white",983,5
"Galaretki w czekoladzie",983,1
"Raffaello",983,5
"Mamba",983,1
"Lion",983,5
"After Eight ",983,5
"Ciasteczka korzenne",983,1
"Draze kokosowe korsarz",983,1
"Milky Way",983,5
"Maltesers",983,5
"Skittles",983,1
"Milka Hazelnuts",983,5
"Creme puffs (ptysie)",983,1
"Haribo",983,1
"Cornetto",983,1
"Sezamki",983,1
"Andruty",983,1
"Fruitella",983,1
"JoJo pianki",983,1
"Snickers",983,5
"Duplo",983,5
"Pieguski",983,1
"Ferrero rocher",983,1
"Prince Polo",983,1
"Kopiko",983,1
"Bounty",983,5
"Nogger",983,5
"Werther's Original",983,1
"Twix",983,5
"Lentilky",983,1
"Milka Lila Stars Raisins",983,5
"Schogetten",1293,2
"Cornetto",1293,4
"Toblerone white",1293,1
"Kaszka manna",1293,3
"Twix",1293,5
"M&m's",1293,5
"Beza",1293,3
"Kinder bueno white",1293,4
"Jeżyki",1293,0
"Złotokłose",1293,5
"Donuts ",1293,4
"Bounty",1293,0
"Prince Polo",1293,1
"Grzeski dziel na 6",1293,1
"Milky Way",1293,0
"Mon cheri",1293,1
"Dumle",1293,1
"Toffifee",1293,0
"Duplo",1293,4
"Chalwa",1293,0
"Raffaello",1293,0
"Cini Minis",1293,0
"7 days - cake bar",1293,0
"Nimm2",1293,3
"Manhattan Ice Cream",1293,2
"Knoppers",1293,2
"Haribo",1293,4
"Ptasie mleczko",1293,4
"Mentos Mint",1293,0
"Nogger",1293,0
"LU Holenderskie",1293,4
"Wisełka",1293,2
"Nutella",1293,4
"Michalki biale",1293,0
"Milka White",1293,0
"Lion",1293,0
"Andruty",1293,2
"Dzika roza",1293,0
"Pieguski",1293,4
"After Eight ",1293,4
"Fruitella",1293,2
"Kinder surprise",1293,4
"Appfel loops",1293,0
"KitKat",1293,4
"Kinder bueno",1293,4
"Merci",1293,0
"Milka Lila Stars Raisins",1293,0
"Marcepan",1293,0
"Kopiko",1293,0
"Zozole",1293,0
"Leibniz Biscuits",1293,4
"Ciasteczka korzenne",1293,5
"Tic tac",1293,2
"Lentilky",1293,2
"Milka Hazelnuts",1293,2
"Alpenliebe",1293,0
"Krówki",1293,0
"Creme puffs (ptysie)",1293,1
"Romero",1293,0
"Werther's Original",1293,3
"Mamba",1293,0
"Mars",1293,0
"Maltesers",1293,4
"Halls",1293,3
"Skittles",1293,0
"Snickers",1293,4
"Draze kokosowe korsarz",1293,0
"Jelly (kisiel)",1293,0
"Sezamki",1293,0
"Czekolada z okienkiem",1293,0
"Magnum Almond",1293,5
"Ferrero rocher",1293,3
"JoJo pianki",1293,0
"Fisherman's Friend",1293,0
"Galaretki w czekoladzie",1293,0
"Nonnette (pierniczki)",1293,0
"Chupa chups",1293,3
"Mentos Mint",102,3
"Michalki biale",102,2
"KitKat",102,3
"M&m's",102,4
"Skittles",102,4
"Ptasie mleczko",102,4
"Zozole",102,3
"After Eight ",102,3
"Złotokłose",102,0
"Halls",102,5
"Haribo",102,5
"Chupa chups",102,4
"Mon cheri",102,0
"Prince Polo",102,5
"Nutella",102,4
"Nimm2",102,3
"Schogetten",102,0
"Sezamki",102,3
"Twix",102,3
"Mars",102,3
"Cini Minis",102,5
"Galaretki w czekoladzie",102,0
"Milka White",102,0
"Milka Lila Stars Raisins",102,4
"Magnum Almond",102,0
"Jelly (kisiel)",102,4
"Kopiko",102,5
"Andruty",102,5
"Fisherman's Friend",102,0
"Appfel loops",102,5
"Marcepan",102,1
"Kinder surprise",102,4
"Wisełka",102,0
"JoJo pianki",102,5
"Toblerone white",102,0
"Czekolada z okienkiem",102,4
"Draze kokosowe korsarz",102,3
"Kaszka manna",102,5
"Chalwa",102,2
"Bounty",102,5
"Kinder bueno",102,4
"Krówki",102,3
"Tic tac",102,3
